TransactionID,CustomerID,CustomerAge,CustomerGender,Occupation,CityTier,AccountBalance,TransactionAmount,TransactionType,MerchantCategory,TransactionHour,DeviceType,LoginAttempts,FailedTransactions,DaysSinceLastTransaction,AvgMonthlyTransactions,CreditScore,TransactionLocation,IPRiskScore,VPNUsed,MultipleDevicesUsed,IsFraud
TXN_109250,CUST_9683,62,Female,Salaried,Tier-2,302270.39,9784.89,Credit Card,Luxury,14,Android,1,0,50,28.48,758.0,Different City,37.3,No,Yes,No
TXN_119782,CUST_52463,53,Female,Retired,Tier-1,216966.18,12770.81,Wallet,Healthcare,14,Desktop,2,1,50,27.88,742.0,International,28.23,No,No,No
TXN_120422,CUST_12925,28,Male,Self-Employed,Tier-1,92618.56,7788.33,NEFT,Gaming,4,Desktop,2,1,45,24.42,717.0,Home City,42.78,Yes,Yes,Yes
TXN_123563,CUST_30109,63,Male,Government,Tier-1,99667.5,10941.97,Wallet,Food,15,iPhone,1,2,31,33.94,753.0,Home City,54.68,No,No,No
TXN_121985,CUST_88464,48,Female,Salaried,tier-1,228931.27,13185.08,UPI,Gaming,0,Desktop,3,0,37,56.66,775.0,Home City,45.48,Yes,No,No
TXN_116663,CUST_87954,24,Male,Salaried,Tier-1,5000.0,6552.32,Debit Card,Travel,23,iPhone,1,0,13,37.08,649.0,Home City,4.68,No,No,No
TXN_124669,CUST_81801,73,Male,Self-Employed,Tier-2,164717.85,1568.73,Wallet,Healthcare,20,Desktop,1,0,54,37.26,832.0,Different City,18.54,No,Yes,No
TXN_124040,CUST_9063,55,Female,Retired,Tier-1,65693.56,19446.87,NEFT,Healthcare,1,Android,0,0,52,26.02,773.0,Home City,28.54,No,Yes,No
TXN_129257,CUST_58302,60,Male,Business,Tier-3,200839.59,5321.01,Wallet,Healthcare,5,Desktop,2,2,40,42.88,709.0,International,18.33,No,No,Yes
TXN_104301,CUST_18133,46,Female,Student,Tier-1,53294.24,1971.45,NEFT,Gaming,3,Desktop,0,0,42,20.37,686.0,International,46.11,No,No,No
TXN_129988,CUST_69508,22,Female,Retired,Tier-2,208660.6,29458.04,RTGS,Luxury,16,Desktop,3,1,47,29.51,875.0,Home City,34.26,Yes,No,No
TXN_121651,CUST_23199,71,Female,Government,Tier-2,56615.18,23745.36,Debit Card,Food,23,Desktop,0,1,57,36.04,707.0,Different City,76.09,No,No,No
TXN_106004,CUST_76008,23,Female,Government,Tier-2,147324.16,22245.98,Wallet,Travel,23,iPhone,1,2,32,30.81,568.0,Home City,42.7,No,No,No
TXN_115257,CUST_19057,26,Female,Salaried,Tier-2,5000.0,20401.84,Credit Card,Healthcare,8,Tablet,0,1,19,41.6,837.0,Home City,2.48,No,No,No
TXN_111332,CUST_3817,38,Female,Business,Tier-3,231300.54,5005.29,UPI,Utilities,21,Desktop,0,1,14,30.47,648.0,Home City,31.84,No,No,Yes
TXN_122351,CUST_6344,45,Male,Student,Tier-1,236505.47,2368.4,Wallet,Utilities,12,Desktop,0,1,31,38.79,585.0,Home City,29.74,No,No,No
TXN_112209,CUST_2246,30,Male,Business,Tier-2,182505.22,16488.21,Debit Card,,13,Desktop,2,0,39,28.5,651.0,Home City,16.33,No,No,No
TXN_136572,CUST_40210,41,Female,Retired,Tier-2,204028.34,8678.89,UPI,Retail,16,Desktop,0,1,54,24.51,707.0,Home City,1.0,No,No,No
TXN_114441,CUST_32525,42,Female,Salaried,Tier-3,131095.76,1507.94,Debit Card,Retail,15,Android,2,0,23,37.4,692.0,Different City,51.65,No,No,No
TXN_104545,CUST_14294,56,Male,Student,Tier-3,284304.96,22517.27,RTGS,Travel,2,iPhone,1,0,57,65.31,809.0,Home City,45.84,No,No,No
TXN_135278,CUST_19129,35,Male,Salaried,Tier-1,207028.66,243876.56,UPI,Travel,9,Tablet,1,1,54,38.1,658.0,Home City,24.07,No,No,Yes
TXN_133984,CUST_57924,56,Female,Government,Tier-3,11030.94,1595.85,Credit Card,Electronics,15,Desktop,1,2,37,36.94,731.0,Home City,,No,Yes,No
TXN_110902,CUST_66592,19,Female,Government,Tier-1,171199.89,26298.46,Debit Card,Food,14,Tablet,5,1,58,36.54,699.0,Home City,,No,No,Yes
TXN_127731,CUST_95925,51,Male,Retired,Tier-1,239980.44,4491.83,Credit Card,Healthcare,5,Tablet,4,2,48,13.22,,Different City,8.52,Yes,Yes,Yes
TXN_122873,CUST_8338,55,Male,Salaried,Tier-1,5000.0,21345.52,RTGS,Luxury,20,Tablet,0,0,17,18.79,669.0,Home City,33.91,No,No,No
TXN_115033,CUST_80408,57,Female,Government,Tier-1,25527.54,2791.63,Credit Card,Food,11,Desktop,0,1,7,17.82,865.0,Different City,16.33,No,No,No
TXN_119063,CUST_21428,31,Female,Student,Tier-3,50361.29,4791.12,RTGS,Travel,6,Tablet,2,1,39,26.83,,Home City,30.63,No,No,No
TXN_115323,CUST_36066,52,Male,Retired,Tier-3,199322.55,1592.07,Wallet,Luxury,3,Android,3,4,42,40.44,627.0,Home City,41.04,No,No,No
TXN_107189,CUST_77415,57,Male,Salaried,Tier-2,192093.65,49324.8,Wallet,Food,17,Android,2,1,14,57.37,761.0,Different City,17.52,No,No,Yes
TXN_105418,CUST_17827,41,Female,Government,Tier-3,182610.54,32534.9,RTGS,Utilities,4,Desktop,1,3,4,39.12,637.0,Home City,28.86,No,Yes,Yes
TXN_118806,CUST_92226,25,Female,Government,Tier-1,95174.11,4300.89,UPI,Travel,17,Tablet,2,1,21,21.56,756.0,Home City,11.37,No,No,No
TXN_134399,CUST_83968,25,Female,Salaried,Tier-2,359791.31,4796.53,RTGS,Utilities,14,Tablet,4,0,21,39.91,788.0,Home City,25.18,Yes,No,No
TXN_134510,CUST_22146,26,Female,Self-Employed,Tier-2,152762.64,14610.8,Debit Card,Travel,7,Android,1,2,33,24.57,658.0,International,62.87,Yes,No,No
TXN_106619,CUST_40270,20,Male,Salaried,Tier-2,154312.03,2245.99,Credit Card,Retail,4,Desktop,1,0,24,25.49,662.0,Home City,1.0,No,No,No
TXN_138754,CUST_28028,58,Male,Retired,Tier-2,311252.31,3573.14,NEFT,Healthcare,17,Android,1,0,3,45.02,613.0,Different City,60.39,No,No,No
TXN_116642,CUST_67448,57,Male,Business,tier-1,210252.82,10454.86,credit card,Travel,3,Android,1,1,43,31.81,694.0,Home City,1.0,No,No,No
TXN_109756,CUST_85593,27,Female,Retired,Tier-1,193462.28,3293.97,NEFT,Utilities,17,iPhone,0,0,12,42.07,790.0,Home City,31.51,No,No,No
TXN_100223,CUST_96673,59,Female,Self-Employed,Tier-3,305388.11,943.13,Credit Card,Electronics,4,Android,3,2,42,35.42,731.0,Home City,61.55,No,No,Yes
TXN_121132,CUST_47825,69,Female,Student,Tier-1,44547.49,21615.33,UPI,Gaming,19,Desktop,0,1,21,60.21,728.0,Home City,30.71,No,No,No
TXN_106423,CUST_57651,50,Female,Salaried,Tier-1,212755.34,4575.03,RTGS,Travel,13,iPhone,2,0,55,19.16,681.0,Different City,52.34,No,No,Yes
TXN_127902,CUST_79654,19,Female,Retired,Tier-1,161706.74,3080.29,Wallet,Luxury,13,iPhone,2,0,28,42.42,682.0,Home City,52.45,No,No,Yes
TXN_107829,CUST_56897,63,Male,Self-Employed,Tier-2,230049.2,49910.46,Wallet,Travel,10,Tablet,1,0,4,42.2,783.0,Different City,36.06,Yes,No,No
TXN_113355,CUST_83232,59,Male,Government,Tier-2,168021.96,31947.73,Credit Card,Gaming,2,iPhone,3,0,45,67.96,660.0,Home City,54.28,No,No,Yes
TXN_122792,CUST_45740,70,Male,Retired,Tier-3,173983.13,14562.06,NEFT,Utilities,11,Tablet,3,1,17,56.66,736.0,Home City,45.32,No,No,No
TXN_103736,CUST_72186,18,Female,Retired,Tier-1,23649.35,1575.21,Wallet,Retail,19,Android,1,2,46,14.46,653.0,Home City,21.01,No,No,No
TXN_120769,CUST_70947,57,Male,Salaried,Tier-3,222711.66,6162.01,RTGS,Travel,16,Tablet,1,2,19,36.21,721.0,Home City,32.0,No,No,No
TXN_110870,CUST_99617,65,Female,Student,Tier-1,243979.51,8993.38,Debit Card,Healthcare,3,Tablet,1,1,27,20.71,804.0,Home City,47.19,No,No,No
TXN_118506,CUST_71728,48,Female,Salaried,Tier-2,175847.24,38867.92,UPI,Utilities,1,Tablet,0,1,23,56.51,763.0,Home City,19.39,No,Yes,No
TXN_106069,CUST_64208,27,Male,Government,Tier-1,258854.79,6353.92,Wallet,Travel,3,Tablet,1,0,23,30.47,703.0,Different City,8.39,No,Yes,No
TXN_133614,CUST_73035,41,Male,Salaried,Tier-2,344353.38,5676.46,Debit Card,Electronics,17,iPhone,0,0,10,35.79,,Home City,48.5,No,No,Yes
TXN_120443,CUST_26069,27,Female,Business,Tier-2,98096.42,26737.42,NEFT,Food,3,Tablet,3,0,40,40.92,843.0,Home City,62.46,No,No,Yes
TXN_108953,CUST_61036,38,Female,Government,Tier-1,213248.76,35800.4,Wallet,Electronics,4,Desktop,0,0,32,22.9,835.0,Different City,53.22,Yes,No,No
TXN_122004,CUST_30573,41,Male,Retired,Tier-3,22880.04,14327.01,Debit Card,Electronics,12,iPhone,4,1,50,7.38,621.0,Different City,47.95,No,Yes,No
TXN_113891,CUST_27031,19,Female,Government,Tier-1,165534.98,10751.29,UPI,Food,19,Tablet,1,2,17,19.19,761.0,Home City,54.32,No,No,Yes
TXN_139636,CUST_64454,47,Male,Salaried,Tier-2,79350.92,12951.94,Credit Card,Food,10,iPhone,1,0,52,42.36,654.0,Different City,34.14,No,No,No
TXN_133284,CUST_87271,28,Male,Business,Tier-2,5000.0,20861.97,NEFT,Healthcare,19,iPhone,0,0,47,13.32,731.0,Home City,46.06,No,No,Yes
TXN_128351,CUST_19500,53,Female,Business,Tier-1,68803.11,2581.16,Wallet,Luxury,5,iPhone,2,0,42,41.29,763.0,Home City,40.73,No,No,No
TXN_137488,CUST_5886,19,Female,Business,Tier-3,76151.71,51673.72,RTGS,Retail,20,Desktop,0,0,56,40.93,764.0,Home City,,No,No,No
TXN_117564,CUST_32868,33,Female,Self-Employed,Tier-2,169742.66,5359.16,UPI,Gaming,13,Tablet,0,1,34,34.63,702.0,Home City,40.16,No,No,No
TXN_103250,CUST_11357,34,Male,Retired,Tier-2,60006.91,26708.75,RTGS,Luxury,1,Android,3,1,33,37.83,648.0,Home City,44.07,Yes,No,No
TXN_136879,CUST_53654,62,Female,Government,Tier-1,84079.02,24034.52,UPI,Gaming,13,iPhone,4,1,15,20.34,676.0,Home City,51.33,No,No,No
TXN_119499,CUST_45708,30,Female,Business,Tier-1,183269.07,885.45,credit card,Travel,7,Android,0,1,30,33.85,759.0,Different City,37.61,No,No,No
TXN_118718,CUST_42111,55,Male,Salaried,Tier-1,313315.38,13161.82,Wallet,,7,iPhone,1,1,38,4.04,900.0,Home City,33.92,No,No,No
TXN_111265,CUST_63354,47,Female,Retired,Tier-3,105512.01,30114.26,Credit Card,Luxury,8,Desktop,2,0,53,58.95,700.0,Home City,45.02,No,No,Yes
TXN_129410,CUST_34965,56,Female,Student,Tier-2,77578.88,9014.19,Debit Card,Luxury,9,Tablet,1,3,48,61.85,669.0,Different City,29.06,No,No,Yes
TXN_123299,CUST_47271,57,Male,Retired,Tier-2,222928.69,8337.54,Wallet,Healthcare,5,Android,0,0,2,42.34,645.0,Different City,28.22,No,No,No
TXN_134531,CUST_78470,61,Female,Government,Tier-2,83957.36,11409.72,Wallet,Luxury,2,iPhone,5,1,51,65.0,709.0,International,40.11,No,No,Yes
TXN_138916,CUST_88030,41,Male,Self-Employed,Tier-3,177843.59,8614.04,Debit Card,Food,11,Desktop,2,1,9,45.54,748.0,Home City,56.15,No,No,Yes
TXN_123789,CUST_53052,65,Female,Business,Tier-1,81826.72,40781.79,credit card,Retail,7,iPhone,2,1,55,49.55,774.0,Home City,38.49,No,No,No
TXN_136698,CUST_95218,42,Female,Student,Tier-2,94446.59,8606.62,Wallet,Travel,9,iPhone,2,0,31,46.78,771.0,Home City,47.1,No,No,No
TXN_108154,CUST_37073,36,Female,Salaried,Tier-1,217497.7,34435.26,UPI,Retail,14,Desktop,1,0,32,33.25,709.0,Different City,57.04,Yes,No,No
TXN_131785,CUST_21045,73,Male,Salaried,Tier-3,62731.56,3700.69,RTGS,Utilities,5,iPhone,2,0,44,19.21,771.0,Home City,32.85,No,No,No
TXN_112202,CUST_4888,30,Female,Student,Tier-2,156252.99,6379.35,UPI,Utilities,4,iPhone,1,0,16,29.12,632.0,Home City,37.44,No,Yes,Yes
TXN_135258,CUST_95079,47,Female,Business,Tier-2,60440.19,6005.11,RTGS,Electronics,9,Android,0,1,6,49.5,847.0,Different City,62.61,No,No,No
TXN_126052,CUST_21260,65,Female,Retired,Tier-2,288541.02,1951.13,RTGS,Travel,23,iPhone,2,0,52,42.33,877.0,International,59.38,No,No,No
TXN_117990,CUST_83406,39,Female,Government,Tier-1,202514.4,14834.14,Debit Card,Food,5,Android,2,1,39,6.9,834.0,Home City,10.92,No,No,No
TXN_132496,CUST_2191,68,Male,Self-Employed,Tier-1,115950.1,980.86,Credit Card,Utilities,23,Tablet,2,0,34,28.2,757.0,Home City,29.58,No,No,Yes
TXN_113704,CUST_13227,72,Male,Self-Employed,Tier-2,104907.48,38395.85,Credit Card,Healthcare,15,Android,2,0,21,5.49,677.0,Home City,13.96,No,Yes,No
TXN_126358,CUST_53609,30,Female,Student,Tier-2,181165.52,18840.81,UPI,Utilities,17,Tablet,1,1,47,48.88,677.0,Home City,9.16,No,Yes,No
TXN_134880,CUST_28740,44,Male,Student,Tier-1,5000.0,11880.07,Wallet,Utilities,9,Tablet,1,1,10,21.7,669.0,Home City,48.59,No,No,No
TXN_121184,CUST_67699,54,Male,Retired,Tier-2,169432.92,5034.69,RTGS,Utilities,16,iPhone,0,2,47,39.87,727.0,Home City,20.28,No,Yes,No
TXN_105478,CUST_55719,45,Male,Business,Tier-3,162591.33,1349.89,Credit Card,Utilities,0,iPhone,0,0,23,60.33,592.0,Home City,69.22,No,Yes,No
TXN_122569,CUST_98929,34,Female,Government,Tier-2,275056.67,100.0,NEFT,Luxury,11,iPhone,0,2,30,53.41,786.0,Home City,34.68,No,Yes,No
TXN_101079,CUST_78993,31,Female,Self-Employed,Tier-1,248638.92,4448.39,Wallet,Food,0,Tablet,1,1,8,41.92,632.0,Home City,35.41,Yes,No,No
TXN_139513,CUST_45416,19,Male,Retired,Tier-1,244507.66,11758.64,Debit Card,Healthcare,13,Android,1,0,7,16.35,515.0,Home City,77.67,Yes,No,Yes
TXN_135576,CUST_73819,48,Female,Student,Tier-3,78616.86,8969.38,NEFT,Retail,5,iPhone,0,1,16,46.77,812.0,Different City,32.78,No,No,No
TXN_108875,CUST_25780,65,Female,Government,Tier-2,97107.48,,Wallet,Gaming,14,Desktop,3,0,33,31.92,777.0,Home City,29.78,No,No,No
TXN_113175,CUST_3867,20,Male,Self-Employed,Tier-2,119310.34,15115.4,RTGS,Utilities,18,Tablet,0,1,53,40.96,745.0,Home City,46.53,No,No,No
TXN_123724,CUST_35967,59,Male,Salaried,Tier-2,138634.18,12564.7,Wallet,,21,iPhone,2,1,2,57.72,730.0,International,30.83,Yes,No,No
TXN_102041,CUST_41562,60,Female,Government,Tier-1,193690.84,13610.99,RTGS,Gaming,12,Desktop,0,1,30,23.64,715.0,Home City,12.9,No,No,No
TXN_135785,CUST_78626,39,Female,Government,Tier-2,350182.04,8691.71,UPI,Utilities,1,iPhone,0,1,33,40.81,728.0,Home City,54.69,No,Yes,Yes
TXN_127730,CUST_58061,30,Female,Salaried,Tier-1,152591.41,2302.01,Wallet,Healthcare,23,Tablet,2,0,10,34.2,810.0,Different City,19.55,No,Yes,Yes
TXN_102426,CUST_66873,74,Male,Self-Employed,Tier-2,66081.26,19519.22,Wallet,Travel,0,iPhone,1,1,18,30.77,769.0,Home City,39.86,No,No,Yes
TXN_101489,CUST_71804,68,Male,Salaried,Tier-1,66319.18,31091.25,Credit Card,Travel,10,Android,2,0,44,25.33,614.0,Home City,16.64,No,No,Yes
TXN_128359,CUST_15697,41,Female,Salaried,Tier-1,31611.59,7566.08,Credit Card,Travel,10,iPhone,1,1,12,46.66,634.0,Different City,24.65,No,No,No
TXN_124637,CUST_71548,24,Male,Salaried,Tier-1,194432.51,24743.23,credit card,Healthcare,15,Tablet,3,1,41,38.88,544.0,Home City,44.51,No,No,Yes
TXN_113752,CUST_22164,45,Male,Government,Tier-1,127960.97,15161.18,NEFT,Electronics,9,Desktop,0,1,56,52.39,582.0,Home City,44.81,No,No,No
TXN_122537,CUST_4457,23,Male,Self-Employed,Tier-1,150363.71,20597.33,Credit Card,Gaming,10,Desktop,2,0,10,2.21,613.0,Home City,33.43,No,No,Yes
TXN_101153,CUST_72118,65,Male,Business,Tier-1,5000.0,19093.04,Wallet,Food,14,Desktop,1,2,38,46.73,760.0,Different City,13.84,No,No,No
TXN_131424,CUST_60984,51,Female,Self-Employed,Tier-1,233951.5,34131.49,RTGS,Utilities,15,Tablet,1,0,26,30.22,562.0,Home City,76.47,No,No,Yes
TXN_130981,CUST_82228,55,Male,Student,Tier-2,156467.6,21724.36,credit card,Luxury,10,Desktop,1,0,55,12.52,544.0,Home City,15.49,Yes,Yes,No
TXN_116292,CUST_44274,25,Male,Government,Tier-1,45321.13,6552.33,Credit Card,Retail,15,iPhone,1,0,37,30.45,771.0,Different City,37.83,No,No,No
TXN_104645,CUST_30654,68,Female,Business,Tier-1,231542.71,4440.98,NEFT,Food,6,Tablet,1,1,13,40.49,669.0,Home City,26.88,Yes,No,No
TXN_133902,CUST_66614,73,Female,Retired,Tier-3,108150.97,23322.31,RTGS,Utilities,23,iPhone,1,1,30,39.94,811.0,Home City,22.55,Yes,No,No
TXN_122362,CUST_25456,74,Female,Business,Tier-3,235650.41,13371.03,NEFT,Gaming,22,Tablet,2,3,22,29.2,788.0,Home City,42.15,No,No,No
TXN_135025,CUST_47626,52,Male,Business,Tier-2,203804.43,34300.86,RTGS,Utilities,22,iPhone,3,0,55,50.89,803.0,Home City,35.14,Yes,Yes,Yes
TXN_102840,CUST_35995,19,Female,Self-Employed,Tier-1,89427.42,13632.71,NEFT,Gaming,16,Tablet,1,1,5,20.5,793.0,Home City,59.99,No,No,No
TXN_121583,CUST_17217,41,Female,Government,Tier-2,5000.0,10711.35,Wallet,Utilities,10,Desktop,2,1,40,25.67,679.0,International,56.68,No,No,Yes
TXN_125292,CUST_75379,45,Female,Retired,Tier-3,72289.2,17078.53,Credit Card,Retail,23,Android,3,0,42,32.49,509.0,Different City,47.84,No,No,Yes
TXN_109313,CUST_15790,47,Female,Salaried,Tier-2,220661.18,5080.34,Wallet,Food,16,Desktop,2,0,41,31.1,745.0,Home City,53.59,No,No,No
TXN_125631,CUST_44777,61,Male,Business,Tier-1,42306.08,1471.48,RTGS,Gaming,10,Android,1,0,45,43.82,803.0,Different City,18.71,No,Yes,No
TXN_103717,CUST_5044,57,Female,Government,Tier-1,12298.56,10573.19,Credit Card,Luxury,2,Tablet,0,0,34,43.99,713.0,Home City,,No,No,No
TXN_130493,CUST_77648,24,Female,Student,Tier-2,166563.62,10096.14,Wallet,Electronics,12,Tablet,0,2,2,23.73,554.0,Home City,51.04,No,Yes,No
TXN_100551,CUST_6817,46,Male,Business,Tier-3,158027.42,2682.91,Credit Card,Healthcare,4,Android,3,0,4,58.78,557.0,Different City,18.0,No,No,No
TXN_135094,CUST_75727,21,Male,Self-Employed,Tier-1,100074.46,2148.2,RTGS,Utilities,20,Tablet,2,1,40,32.8,757.0,Home City,48.1,No,No,No
TXN_126458,CUST_85622,25,Female,Self-Employed,Tier-2,132176.69,16565.87,NEFT,Luxury,14,Tablet,2,2,21,31.07,629.0,Home City,88.06,No,No,Yes
TXN_102617,CUST_91183,24,Male,Retired,Tier-1,221145.62,7635.14,UPI,Gaming,12,Desktop,1,2,57,42.37,715.0,Home City,30.26,No,No,No
TXN_130123,CUST_99919,28,Male,Government,Tier-3,7663.06,7076.84,Credit Card,Gaming,17,iPhone,2,1,11,1.0,781.0,Home City,67.47,Yes,No,Yes
TXN_112385,CUST_76617,73,Male,Government,Tier-2,205773.07,23921.98,UPI,Travel,16,Desktop,1,0,39,64.19,764.0,Different City,51.48,No,No,No
TXN_100746,CUST_51968,67,Female,Salaried,Tier-3,318321.59,100.0,RTGS,Electronics,17,Desktop,1,1,6,53.76,672.0,Different City,51.24,No,No,No
TXN_116724,CUST_10392,20,Male,Salaried,Tier-3,177856.12,16256.5,Credit Card,Food,2,Desktop,1,0,59,47.67,799.0,Different City,12.98,No,Yes,No
TXN_138219,CUST_98045,63,Male,Retired,Tier-1,61168.56,40061.87,RTGS,Gaming,16,Android,3,1,3,44.74,820.0,Home City,65.44,No,No,No
TXN_102552,CUST_38827,35,Female,Business,Tier-2,31933.5,6902.93,UPI,Luxury,12,Android,1,2,17,26.85,727.0,Home City,37.67,No,No,No
TXN_106169,CUST_81481,43,Male,Retired,Tier-2,220443.4,722.9,UPI,Gaming,18,Android,1,0,27,34.41,674.0,International,43.67,No,No,No
TXN_135040,CUST_66271,46,Male,Student,Tier-1,92978.47,30858.0,Credit Card,Gaming,6,Android,2,0,5,40.21,798.0,Different City,39.52,No,No,No
TXN_128568,CUST_77100,24,Male,Government,Tier-1,185929.13,,Credit Card,Electronics,21,iPhone,2,3,25,28.72,612.0,Home City,28.08,Yes,No,No
TXN_125423,CUST_17569,61,Male,Salaried,Tier-3,169182.18,100.0,Debit Card,Electronics,3,Tablet,1,0,27,41.57,743.0,Home City,32.06,No,No,Yes
TXN_129009,CUST_66012,54,Male,Salaried,Tier-2,140728.95,,Wallet,Healthcare,22,iPhone,0,0,56,20.62,747.0,Home City,33.65,Yes,No,No
TXN_137516,CUST_69558,39,Male,Self-Employed,Tier-3,163708.86,13641.45,RTGS,Food,19,iPhone,3,0,21,36.46,690.0,Home City,22.87,No,No,No
TXN_116084,CUST_93127,56,Female,Government,Tier-2,109763.12,747.35,NEFT,Travel,12,Tablet,2,2,48,23.44,622.0,Home City,36.49,No,No,No
TXN_102635,CUST_82230,31,Female,Retired,Tier-3,8393.36,15761.72,Debit Card,Utilities,20,iPhone,2,0,33,40.27,656.0,Different City,15.61,No,No,Yes
TXN_104856,CUST_2166,32,Male,Self-Employed,Tier-2,7503.59,4700.48,UPI,Gaming,19,Tablet,0,0,43,54.17,616.0,International,63.94,Yes,No,No
TXN_110127,CUST_21202,32,Male,Government,tier-1,5000.0,49467.31,UPI,Gaming,20,Tablet,0,1,50,34.19,,Home City,81.58,Yes,No,Yes
TXN_125287,CUST_73608,30,Male,Self-Employed,Tier-1,63654.66,11860.41,Debit Card,Luxury,15,Android,3,0,47,38.87,850.0,Home City,17.12,No,No,No
TXN_121768,CUST_1400,21,Male,Retired,Tier-1,237401.98,26156.55,credit card,Utilities,3,Tablet,1,0,1,17.98,592.0,Home City,100.0,No,Yes,Yes
TXN_125135,CUST_20785,34,Male,Government,Tier-2,194396.55,26674.1,Credit Card,Healthcare,12,Android,1,0,44,23.58,788.0,Home City,31.52,No,Yes,No
TXN_107121,CUST_57369,46,Female,Salaried,Tier-2,126100.25,11724.58,Wallet,Retail,15,Android,1,0,48,42.91,900.0,Home City,28.0,No,No,No
TXN_130656,CUST_9230,43,Male,Salaried,Tier-1,5651.57,9484.59,NEFT,,17,Desktop,3,1,17,27.7,,Home City,37.73,No,No,No
TXN_119839,CUST_65445,61,Female,Business,Tier-1,76192.24,4525.88,NEFT,,5,Android,3,1,36,38.46,803.0,Home City,18.12,No,No,No
TXN_122290,CUST_70375,58,Male,Student,Tier-1,206460.8,6167.01,Wallet,Utilities,7,iPhone,1,1,49,19.68,807.0,Home City,1.99,No,No,No
TXN_112009,CUST_56403,26,Female,Business,Tier-1,321759.64,13216.74,UPI,Healthcare,7,Desktop,1,1,47,56.42,683.0,Different City,36.7,No,No,No
TXN_124272,CUST_5967,28,Female,Business,tier-1,309139.98,16796.67,credit card,Travel,20,iPhone,2,0,16,25.41,781.0,Different City,33.86,No,No,Yes
TXN_139046,CUST_5860,40,Male,Student,Tier-2,24360.66,8039.43,RTGS,Utilities,10,Android,1,2,41,60.53,730.0,Home City,38.63,No,No,Yes
TXN_130861,CUST_49593,33,Female,Self-Employed,Tier-2,60207.55,19065.63,Credit Card,Gaming,15,iPhone,0,1,27,39.83,633.0,Home City,50.08,No,No,Yes
TXN_124838,CUST_53590,73,Female,Student,Tier-2,105681.47,15922.7,UPI,Food,10,Tablet,1,2,52,53.08,568.0,Home City,5.78,No,No,No
TXN_116208,CUST_39036,22,Male,Student,Tier-1,110327.92,14716.7,Debit Card,Utilities,6,Android,1,2,17,45.19,859.0,Home City,1.71,No,No,No
TXN_130824,CUST_80362,54,Male,Salaried,Tier-3,168237.45,2153.58,RTGS,Healthcare,16,Tablet,0,0,54,29.68,747.0,Different City,46.6,No,No,No
TXN_117908,CUST_18616,44,Female,Self-Employed,Tier-1,182943.06,15893.32,Wallet,Healthcare,9,Android,2,1,59,5.17,803.0,Home City,22.96,No,Yes,No
TXN_125002,CUST_34414,50,Male,Student,Tier-2,291792.23,3347.99,RTGS,Retail,19,Tablet,1,1,46,33.64,819.0,Different City,69.36,No,No,No
TXN_108433,CUST_66494,24,Female,Business,Tier-1,115815.13,8442.82,Wallet,Food,15,Android,5,1,13,23.31,,Different City,1.0,No,No,No
TXN_119557,CUST_59914,64,Female,Business,Tier-2,225281.43,,Credit Card,Travel,21,Desktop,2,1,31,30.68,798.0,Different City,40.1,No,No,Yes
TXN_127295,CUST_31641,20,Male,Self-Employed,Tier-2,166535.16,4618.03,RTGS,Healthcare,10,iPhone,1,1,53,53.77,816.0,Home City,57.84,No,No,No
TXN_126259,CUST_25873,30,Male,Business,Tier-1,207361.1,12080.23,NEFT,Retail,11,iPhone,4,0,58,38.33,622.0,Home City,38.06,Yes,No,No
TXN_139421,CUST_76966,53,Male,Retired,Tier-1,235894.24,9826.82,Wallet,Utilities,0,iPhone,0,0,58,47.96,826.0,Home City,46.89,No,No,Yes
TXN_128172,CUST_16507,50,Female,Student,Tier-2,231063.46,18236.65,NEFT,Luxury,23,Tablet,2,0,54,51.95,664.0,Home City,41.5,No,No,Yes
TXN_119496,CUST_17964,53,Female,Self-Employed,Tier-1,152490.7,15198.74,Wallet,Luxury,8,Tablet,2,1,22,19.86,672.0,Different City,1.0,Yes,No,Yes
TXN_129872,CUST_19035,45,Male,Government,Tier-3,174916.74,15211.98,NEFT,Gaming,2,Android,3,0,45,27.22,804.0,Home City,38.5,No,No,Yes
TXN_116823,CUST_45186,65,Male,Salaried,Tier-1,163848.98,1526.81,NEFT,Electronics,5,Android,1,0,23,59.98,532.0,Home City,55.69,No,Yes,No
TXN_119644,CUST_42322,54,Female,Business,Tier-1,57386.34,17345.3,Credit Card,Food,14,iPhone,2,0,30,24.08,786.0,Different City,1.0,No,No,No
TXN_119530,CUST_76009,23,Male,Retired,Tier-1,255367.52,18882.13,Debit Card,Retail,6,Tablet,0,0,33,35.14,623.0,Different City,20.35,No,No,No
TXN_136032,CUST_82590,44,Male,Business,Tier-1,192222.93,36022.61,RTGS,Utilities,12,Desktop,1,1,29,4.86,723.0,Home City,58.78,No,Yes,No
TXN_126240,CUST_57555,36,Male,Retired,Tier-1,5000.0,2053.63,RTGS,Retail,11,iPhone,2,1,15,27.63,769.0,Home City,54.51,No,No,Yes
TXN_135373,CUST_34460,36,Female,Salaried,Tier-1,274533.25,8341.6,Debit Card,Electronics,14,Tablet,1,2,57,19.66,681.0,Home City,79.54,No,No,No
TXN_132223,CUST_34788,61,Male,Retired,Tier-1,134929.29,1673.06,NEFT,Retail,2,Desktop,1,0,50,32.61,837.0,Home City,51.85,No,No,No
