income,credit_limit,txn_frequency,spend
47224.62635804778,14782.168440903162,31,53178.79802862997
49639.114964466666,20739.697324846024,17,49830.97293445342
71684.6179117751,19082.866738741417,23,51045.3591165898
81216.5918264792,18571.303036485286,17,54040.60399587069
48226.32164602125,20436.828777214574,23,59440.353203266524
56526.25007044828,20286.65158886968,19,44883.38790859434
43076.9721280335,27830.583088097846,27,60826.310381982716
39894.48658681034,10115.759149672382,17,28122.038200083018
46775.529426376204,19797.996356642343,24,49576.533007963895
40973.380830928385,20013.15071452747,18,47940.542893429934
38689.686103799955,10851.842870540508,27,32042.80061053479
41778.337169061335,23519.015773145387,21,53525.15994962168
39728.12076628543,24242.85218206828,20,50732.293635061935
50167.93859077714,12093.915296579642,24,35949.73478790034
52207.2546268516,23964.784875275465,19,55881.36843509875
32841.92913090777,15729.950885503691,17,36960.08570264535
55287.90388551929,21819.03997577538,35,55581.1025460919
48717.92901265476,21100.426417151495,25,54590.48068461246
46917.480036618785,21204.729914335225,18,54044.9990960966
54920.475415872905,9344.728520422757,18,39315.11898904103
72585.52855038167,11607.260690525427,20,38419.01143896234
47895.702116452296,21089.56260800473,14,48602.724687381036
36022.88737360168,22649.953847057724,22,40176.61601998412
57743.346322728976,15384.11941026045,20,42560.08478858103
58152.71642014022,26864.42420661417,21,60608.39177845183
53938.576948020316,16807.69149203022,21,46154.33292105893
49556.67468149645,18275.128703672086,23,48621.92277654024
33506.43906509942,19188.98871843497,18,40328.1599930393
32806.83873096383,21207.26044329149,20,44110.48302526437
44255.25323461647,19497.563866449123,28,44494.828484311685
34668.159894093784,18486.245021511455,22,35690.53086825963
62110.59099803775,19501.644453473684,19,53693.742401614094
26403.77984222948,21155.224682794626,29,49477.6781718231
49099.364959178354,21210.256341927932,18,43146.788721429766
47820.021181812524,21397.221307898468,20,44814.10499904972
58409.66542599378,19974.570084023515,26,50548.257205799295
60782.39096751395,23432.383669595907,20,55936.58359494578
38422.186550504994,20827.586634875854,16,45524.730874273904
69312.09014539974,21444.033977726765,30,64615.71336175144
34197.23243688438,21986.29830575911,18,41606.939763224946
62932.47312172547,23132.376564889862,20,64148.10680122423
58931.73633881175,24133.326745980597,25,50943.307939675
22755.156941121197,19617.176679816595,16,38571.70021323436
34094.210978822455,22719.820555160866,22,47912.387627514785
63553.12893548271,25791.229146255617,21,69021.80739277905
52498.39732812555,15433.103632390188,25,40999.286125942344
50968.4978509569,19808.877463383615,24,48499.80573403762
11189.724925121394,18326.411868566975,21,42968.3191684666
47424.79554676056,26313.149855338772,19,60685.245484122344
39968.25856150984,13742.954569315545,24,34568.95940422255
31345.336178020585,16734.57214686371,22,45137.05325686219
60215.5126034271,26337.235178239167,23,59292.57851875489
50662.93916517499,20799.74931386312,24,46159.494187998615
37142.869772846665,22211.516805664018,20,53622.27341162163
38545.20222704514,18893.86744665997,25,41170.785734276025
51595.34675718272,21943.317254678866,16,49040.881414179545
56942.24372878119,19573.36536247605,22,54846.09081569577
61207.69126628765,14569.965245831634,26,50309.97826179903
57997.78096251674,27222.931255228475,24,57447.0658965207
49540.72471275533,20231.451103227428,22,54746.06871734962
37352.52269637977,21186.902331480054,20,43147.78708738169
55112.27924662783,18625.72606185519,18,40677.106445260506
35199.56901965415,27658.217818391535,26,56655.38624422994
51526.78412004858,22845.96225175617,18,50146.03115975935
47576.067047911114,18785.989528989747,14,46628.489657361206
61981.308405231546,21309.768203174768,18,57740.47887235261
60830.786530076395,15496.153378696465,27,46688.05596743989
58764.31783848957,19588.879463744484,13,45896.2495827302
57186.104450217936,17579.80416709715,10,46795.3043379403
48597.00383291386,12986.697681777123,20,34501.57754235051
73268.42458802825,20642.78955818609,25,60477.32295093782
58854.09982744415,18123.183058070368,19,55057.28371958286
72266.1488339238,27411.136728512814,21,69642.40261120224
65843.09552652245,12607.43898691026,24,38648.914001400604
43717.008490472384,17861.254807757574,25,51085.54533154941
41632.45956690726,21366.33061436437,21,38579.15618425233
57381.686485731516,24521.15106769684,20,51002.55856236933
32103.600212717363,17770.427297295246,22,39932.02144111762
44711.33019236724,31480.94601042632,21,65861.72741470143
39748.50787064915,18082.917747113806,27,45366.34376655172
49622.22274577325,14959.10236329198,24,49850.1277589854
18158.615711617625,19390.103886392764,19,37200.76730798631
82092.32495140732,29080.339415215683,18,72101.96095218699
60511.68732793358,25159.876890400454,14,53182.31757377185
65525.884419939415,28647.04825998733,19,69939.0651813761
52320.34186959289,27101.37201725423,21,53558.63423473133
67996.76775609663,29349.678285081536,15,54115.147832203336
58411.79664723884,20100.590586120004,27,52868.70662269056
62377.15989005318,29392.75256389443,35,72555.2418718101
57335.55645282677,22179.248363412204,22,62283.652917044616
70365.04583389465,23376.57038129462,24,58626.15131449334
39516.53328011374,27228.35653280014,20,61724.904694794604
73420.85426712787,31744.71532661887,12,70976.51124081988
47587.95922088642,28501.89956558894,23,67033.00634665118
37999.22337336799,13604.19032125401,14,35031.64807335589
56564.446937908564,20206.651063475136,19,57104.08564701582
33428.9862463406,20087.709756057215,22,51180.21302499752
42714.52317894842,14915.85958355305,16,37574.27919051637
45851.95599094385,14277.226255203459,23,54009.12505111606
46721.5097716508,17382.902710646274,19,49752.42569722171
64579.851401114334,23649.365956735302,7,53590.05583316127
62402.00121577272,24182.01125861376,11,53464.74950804319
45359.13731614471,18450.89410642139,26,47773.12913377295
56628.96006107611,10475.766823142474,23,35675.15437843417
81619.34028071421,20847.030156591936,23,60994.25564504191
31911.14221956213,28090.413806075303,24,55006.05556006304
34930.341265131676,16538.329126728557,16,36344.6560239791
50713.38235755079,27964.69734117904,13,59716.87617091216
90671.75110536008,19787.148307104675,21,64312.49772104927
37631.517277874955,25218.50162031322,26,53163.486295912204
41231.24094860243,25831.41401258378,19,58197.44878166136
58395.568243616945,17329.9847721912,19,41172.40786186847
64220.58409125872,19533.552989400654,17,56020.764222615835
50109.469284740015,23111.401504545825,21,50890.76089857303
53417.72609107346,20034.47399979853,29,52740.41379635415
49785.96519673586,13693.473687201587,20,33677.15941429484
52701.22199195169,20661.701492685814,24,43673.313584629024
28224.14709475438,22690.574344892466,22,46409.361458394
52616.81721402375,18078.000106094136,21,37247.77269436429
50539.50175751845,13657.461549376985,25,40647.360121626094
55458.75416937232,29003.964272522073,16,74074.41455586818
41894.81620978546,22745.40590002541,14,59341.80352204802
57511.74031713678,25800.176549369266,17,56137.10658542546
62190.063111781696,21008.515113321224,19,53020.35245730812
87869.62606468282,20324.02353648247,20,66734.94836886211
42981.2715874797,26156.700956310826,16,60798.692992368204
35317.59427563769,19463.714924479762,22,43790.720609554395
52641.862188790365,18706.703404051696,15,46802.51850686631
57787.98751799936,25171.039464892507,14,57611.99206581477
51784.38294764681,26734.127895257196,13,57949.48446614093
51914.59692216402,17566.348951926968,27,46213.135217593815
41685.355482027546,24236.244824471843,11,52989.224349327684
26607.349226652965,13469.170904553468,34,26824.404286666784
68680.17525449577,19398.6045708089,20,48967.00931393109
74203.53113494469,22615.02959628484,24,60571.015057805686
38987.18694913924,17081.60205865584,16,50052.80025816549
40898.04282549366,22899.671088695137,20,52219.53568857078
26270.10565590932,22137.824291870285,22,46339.454890876295
44044.39744152773,22834.328799424835,15,55366.76865700434
55129.33943108709,24729.214409246597,24,60046.06759429428
40330.057926089896,19378.93419843719,22,42674.77518293452
61280.36890460379,15366.700880902725,17,47457.4003093333
35900.47830769015,17242.277651633118,22,44494.17665195904
59426.884689671264,18058.216644882392,22,49141.42324990482
54640.978191159345,30667.085380068806,15,70664.60889624845
44853.280093658046,12975.382703657018,23,47693.270784771434
46201.90099434666,15723.430969500623,18,40255.02524495663
60669.696892048974,15766.471245313744,15,43466.72117124945
90837.8091872957,27873.01984820888,15,73844.61551605603
48107.91939268506,21275.622043244362,22,58463.03532593124
64922.23560013588,14510.516053282081,20,43164.027023561874
74458.12142554023,20431.574297039824,18,55656.87909798347
40118.16714853861,18406.27148396751,10,41191.03340380336
36718.70302005707,18020.28193369855,16,43196.42123621703
50158.92887839702,23057.5871103801,28,54870.558460130254
52661.03780497442,17810.332706639376,31,54754.08863552909
57576.08846540843,23025.817412608274,20,58988.3658048744
38047.67504305203,23256.31734624004,21,50840.878478151426
61181.7964757826,15501.626675140174,23,41491.532969280466
33260.68038732548,17438.865714439944,22,39169.45686171586
49726.90397349303,19758.037027618357,18,49890.07286291633
54728.39161546972,30986.127018981657,19,66851.13523207784
29418.47093936351,19755.82813371142,23,42591.778487635864
56412.82645214527,21552.15804774147,20,55930.381738315096
46616.429190917486,18942.371459732334,18,47216.62368006581
43177.54405974301,16860.266926064694,15,30950.585595335382
54595.41178974135,16415.118124947014,18,52352.97844348442
28080.46593987606,21289.558326837912,33,43988.11201525743
56024.313314688494,22840.250007580253,22,55263.83407114537
31974.0486712984,9820.394876346512,17,30313.1999443914
55307.79736462626,21716.296789918888,19,59136.386418596594
51618.92594481455,22351.685512995205,20,54703.27363430518
72546.04411863547,27163.216260395013,16,56641.77530014208
72565.17611231345,25107.404479087425,28,70129.5912918663
61550.90841834051,17523.29322568001,24,52825.95453844632
48909.55248907339,14972.46364069718,20,50352.976001579766
49814.66019647542,17057.62238136102,23,46128.780982208904
32861.72850718742,22156.301430939635,22,48096.542790509164
23048.973755077142,18307.225264643832,15,42512.927276234026
66169.26305156817,22550.501566244886,20,61642.621998480696
43500.42057463074,29117.97902241606,23,59161.93850294248
36728.36063852408,24848.46228103566,16,43311.361449985576
23405.57310401352,21881.183600813183,17,47925.04510663941
51974.75187510603,19912.50827626642,26,49315.76116678272
46007.870297665235,19398.83513188635,18,51795.407625943844
39749.223863749285,24074.13530645892,10,49774.218438530814
38991.2993825601,20063.226172348674,20,50110.18643827256
53913.91363795752,22678.856867085568,23,50547.18935915545
50703.0033417855,16404.99458945189,23,50761.10633204863
24157.07242604983,20168.625236162377,11,49379.827375261004
36565.08109604868,20270.816253581655,14,45539.557614054975
62883.26002012653,22361.62352415279,14,52841.21657101421
38560.49727490775,13474.70105487141,26,34730.5687869498
63685.33652870202,22756.886006506804,18,55622.499704143236
49939.72604828335,20429.24260599643,19,46019.41884964526
42620.32169168974,12027.206049942057,23,30870.04203550833
43828.750774102344,25684.776711391292,25,57714.16375115292
58576.16517335871,14528.790744211565,30,47360.58367346413
35792.579431262864,18449.94806929984,22,40378.789282666075
29784.56362014986,10014.65785158552,24,24508.963040014394
39011.08571808277,23512.74406248383,19,50120.44272253574
31002.399523660093,20836.302661035403,17,41933.772886132865
33848.65986961123,27176.200321804703,22,45549.43375229284
33600.69648193898,18744.262424078708,11,44159.20554742269
51957.9475077166,22587.873878063587,20,47884.45549176275
20397.640190377904,23720.259036024465,21,48834.237764932914
51371.4274455356,21151.23000272826,18,54016.73496429566
48086.40045198683,17943.834128761802,20,37985.58817911876
60588.974453519404,15418.488136338943,21,56826.72080998198
54474.59146400291,15698.3068394513,15,32780.058724982315
53911.88319254732,23401.80727617602,16,55091.785234643365
34834.749496340606,16430.19920680616,23,49911.22196301582
43568.51817695402,16667.700023321675,22,38482.92912494851
26967.279574292726,15883.822927859146,16,43456.332999271646
67404.08631751839,19570.10989122447,23,57221.25622254004
70055.21804039451,21664.739627731207,21,57635.81435725784
56667.31489895112,22800.998380507903,14,52092.72450387274
31503.97917462272,15713.903048388484,17,41401.407741886615
59378.92941172321,20139.267321388983,20,55262.71734183821
42806.78577717266,8040.969738161546,20,27203.976170924227
24778.076441723384,21029.213193641855,16,38592.086510997266
44204.84888587073,17359.704857773853,21,34512.73199327556
65167.22613826159,9574.69999071004,22,44984.25787572545
46553.92393253633,14325.552674871673,17,33303.25748862766
51426.19282275636,19606.332759418914,19,46834.99843583392
31784.08145001136,16868.209306569108,19,35056.48509186879
46173.69911889854,20218.50928991524,26,44788.52963215997
45768.68836585175,20679.33570457512,21,45782.24424727004
34425.66115866119,21391.050477881665,17,53947.94171254645
52514.138251702985,19620.150696483728,17,41606.89608031501
45723.3288445022,14136.334133427037,30,42376.988791150005
57961.01239310219,23466.131591323687,17,61680.674846600996
41926.49190561158,20311.042847683962,24,59154.65678150697
51933.54633539304,12866.460708668576,16,32228.39038658788
38710.58531295754,16144.483158272567,20,36230.60131169322
25816.86519423262,24491.74341588352,26,40150.3704651248
65794.76803976431,13042.68121720539,18,39229.76974169058
42670.55971399209,25520.425208164237,16,56514.6605680015
36029.66149368082,30712.486459093612,26,61237.485238059904
